タグID,タグ名
000000993501,弥六沼
000001148001,無行沼
000001091401,横峯溜池
000001248601,米沢堤
000000832101,夜ﾉ森つつみ.
000001175301,瑠璃沼(福島県北塩原村五色沼)
000000639501,ﾚﾝｹﾞ沼
000000571601,ﾐｸﾛﾈｼｱ連邦
000000162501,ｶﾞﾎﾞﾝ共和国
000000218301,ｸﾞﾚｰﾄﾌﾞﾘﾃﾝ及び北ｱｲﾙﾗﾝﾄﾞ連合王国
000000294601,ｼﾞｮｰｼﾞｱ
000001316601,赤ｻﾊﾞ池
000000043601,あららぎ湖
000001103901,池寺池
000000649001,一号池(岐阜県)
000000727801,入ｹ洞池
000000875901,大窪池(岐阜県)
000000833301,大丹生池
000000871401,大洞池(岐阜県)
000001271101,苧ヶ瀬池
000000934601,小沢溜池
000000697001,亀ｹ池(岐阜県)
000000924301,寒洞池
000000676701,不消ｹ池
000000702901,五反池
000000702201,五ﾉ池
000001090601,権現池(岐阜県)
000001084401,桜ｹ池(岐阜県)
000000656301,三号池
000001097501,水嶺湖
000000793301,双六池
000001056901,杣ｹ池
000001406801,高根池
000001405401,高峰湖
000000370101,ちんまが池
000000813801,土樋池
000000775601,十九女池
000001434001,鶴ヶ池(岐阜県)
000000889001,天徳上溜池
000000889101,天徳下溜池
000000890401,天王溜池
000000686601,中池(岐阜県)
000000714701,仲森池
000001081001,根ﾉ上湖
000001088301,椛ﾉ湖
000001257301,美女ヶ池
000000723901,保古の湖
000001254601,細池
000001067701,松尾池(岐阜県)
000001069601,松田溜池
000001070001,松野湖
000000656101,三切池
000000996801,御手洗池(岐阜県岐阜市)
000000996901,御手洗池(岐阜県高山市)
000001262401,翠ヶ池
000001056801,村間ｹ池
000000832301,夜叉ヶ池(岐阜県)
000001075501,柚ｹ池
000001070701,林間ｹ池
000000806601,和田山池
000000057301,ｲｷﾞﾘｽ領ｶﾞｰﾝｼﾞｰ
000000143201,ｶﾞｰﾅ共和国
000000057601,ｲｷﾞﾘｽ領ｼﾞﾌﾞﾗﾙﾀﾙ
000000188901,ｷﾞﾆｱ共和国
000000506601,ﾌﾗﾝｽ海外県ｸﾞｱﾄﾞﾙｰﾌﾟ
000000179501,ｶﾞﾝﾋﾞｱ共和国
000001373901,阿左美沼
000001277301,荒子沼
000000711201,今井沼
000000715101,伊与久沼
000001158101,牛池(群馬県)
000000863601,大池(群馬県)
000000841901,大塩湖
000000842801,大尻沼
000000843601,大峰沼
000000941101,尾瀬沼(群馬県)
000000870301,大沼(群馬県前橋市)
000001347301,鏡池(群馬県)
000001303701,覚満淵
000001156901,片藤沼
000001245601,管広沼
000000935501,小沼(群馬県片品村)
000000935401,小沼(群馬県前橋市)
000001324501,近藤沼
000001114101,治衛門池
000001149001,照月湖
000000819401,城沼
000001280101,菅沼(群馬県)
000000784401,千貫沼
000001241901,竹沼
000001180201,田代湖(群馬県)
000000831501,多々良沼(群馬県)
000001171501,玉原湖
000000925701,寺沢沼
000000891001,天神沼(群馬県)
000001430501,鳴沢湖
000001331301,野反湖
000001116701,波志江上沼
000001116801,波志江下沼
000000459701,ﾊﾞﾗｷﾞ湖
000001089801,榛名湖
000000923701,富貴原ﾉ池
000000977601,平兵衛池
000000692901,丸沼(群馬県)
000001099201,水釜
000000993701,弥陀ｹ池
000000910601,室沢新沼
000001095001,武具脱ﾉ池
000001139601,湯釜
000000992301,弓池
000000799801,吉沼(群馬県)
000000188801,ｷﾞﾆｱﾋﾞｻｳ共和国
000001321001,赤道ｷﾞﾆｱ共和国
000000197301,ｷﾞﾘｼｬ共和国
000000218801,ｸﾞﾚﾅﾀﾞ
000000386601,ﾃﾞﾝﾏｰｸ自治領ｸﾞﾘｰﾝﾗﾝﾄﾞ
000000203601,ｸﾞｱﾃﾏﾗ共和国
000000507101,ﾌﾗﾝｽ領ｷﾞｱﾅ
000000040301,ｱﾒﾘｶ領ｸﾞｱﾑ
000000143601,ｶﾞｲｱﾅ共和国
000001197901,相生池
000001381701,青之池
000001318401,赤池(兵庫県)
000000907201,安倉上池
000000022101,ｱｼｶﾞ池
000001267101,芦ｹ谷池
000001322001,跡池
000001238001,穴沢池
000000907601,安政池
000000974901,市池
000000648901,一号池(兵庫県)
000000711601,今池(兵庫県)
000000711101,今ｹ逧池
000000727701,入ｹ池
000000789701,印籠池
000000994801,後池(兵庫県)
000000740801,内田池
000001421201,鰻ﾉ手池
000001052201,有年大池
000001185901,畦倉池
000001401201,馬ﾉ頭池
000001298401,裏池
000001122101,浦壁大池
000001184401,男池(兵庫県)
000001172201,王子池
000001172101,王子ｹ池
000000853701,大池(兵庫県相生市)
000000853501,大池(兵庫県明石市)
000000853301,大池(兵庫県小野市)
000000851701,大池(兵庫県加古川市志方町志方町)
000000851601,大池(兵庫県加古川市志方町原)
000000851801,大池(兵庫県加古川市西神吉町)
000000852501,大池(兵庫県加西市坂本町)
000000852701,大池(兵庫県加西市西笠原町)
000000852601,大池(兵庫県加西市畑町)
000000852101,大池(兵庫県加東市小沢)
000000851901,大池(兵庫県加東市上久米)
000000852001,大池(兵庫県加東市下滝野)
000000852301,大池(兵庫県加東市東実)
000000852401,大池(兵庫県加東市牧野)
000000852201,大池(兵庫県加東市屋度)
000000851501,大池(兵庫県上郡町)
000000853801,大池(兵庫県神戸市北区)
000000854101,大池(兵庫県神戸市須磨区)
000000854001,大池(兵庫県神戸市西区神出町)
000000853901,大池(兵庫県神戸市西区平野町)
000000854201,大池(兵庫県西脇市上野)
000000854301,大池(兵庫県西脇市蒲江)
000000854401,大池(兵庫県西脇市野村町)
000000853601,大池(兵庫県洲本市)
000000853101,大池(兵庫県宝塚市上佐曽利間水)
000000853201,大池(兵庫県宝塚市長谷小畑ﾅｷﾞ町)
000000851301,大池(兵庫県たつの市)
000000853401,大池(兵庫県播磨町)
000000853001,大池(兵庫県姫路市相野)
000000852801,大池(兵庫県姫路市北平野)
000000852901,大池(兵庫県姫路市御立)
000000851401,大池(兵庫県三木市)
000000875301,大石池
000000882201,大釜池(兵庫県)
000000875001,大皿池
000000892601,太田池(兵庫県)
000000879201,大谷池(兵庫県小野市)
000000879301,大谷池(兵庫県福崎町)
000000838501,大地新池
000000882401,大長寺池
000000887901,大鳥喰池
000000846501,大成池
000000881801,大野池(兵庫県)
000000901701,奥池(兵庫県芦屋市)
000000901201,奥池(兵庫県加西市佐谷町)
000000901301,奥池(兵庫県加西市畑町)
000000901601,奥池(兵庫県洲本市)
000000901401,奥池(兵庫県多可町)
000000901101,奥池(兵庫県たつの市)
000000901501,奥池(兵庫県姫路市)
000000900801,奥新池
000000899501,奥ﾉ池(兵庫県加古川市)
000000899601,奥ﾉ池(兵庫県加東市)
000000941201,尾谷池
000001283901,落合池(兵庫県)
000000881501,大部谷池
000001311901,貝原池
000001088801,楓池
000001077601,柿木谷池
000000748201,加古大池
000001075101,柏尾谷池
000001020601,数合池
000001340401,金棒池
000001339401,金屋大池
000001436501,鹿ﾉ子池(兵庫県)
000001341401,釜ｹ尾池
000001342301,釜谷池(明石市)
000001345901,鎌谷池(小野市)
000000668001,上池(兵庫県小野市)
000000667601,上池(兵庫県加古川市)
000000668201,上池(兵庫県神戸市須磨区)
000000668101,上池(兵庫県神戸市西区)
000000667901,上池(兵庫県宝塚市)
000000667501,上池(兵庫県たつの)
000001213001,神池(兵庫県丹波市)
000000668301,上池(兵庫県西脇市)
000000667801,上池(兵庫県姫路市)
000000667701,上池(兵庫県南あわじ市)
000000667001,上新池
000000665401,上ﾉ池.(兵庫県加古川市)
000000665501,上ﾉ池.(兵庫県加西市)
000000666001,上之池(兵庫県太子町)
000000670801,上藤ｹ池
000000697801,亀倉池
000000697501,亀の池(兵庫県)
000001431601,鴨池(兵庫県小野市)
000001431501,鴨池(兵庫県姫路市)
000001074501,枯木ｹ谷池
000000973101,川池(兵庫県神戸市)
000000973001,川池(兵庫県三田市)
000001171001,獺池
000000924701,寛政池
000000753401,北池(兵庫県稲美町)
000000753301,北池(兵庫県小野市)
000000753201,北池(兵庫県佐用町)
000000753501,北池(兵庫県西脇市)
000000751901,北大池
000001306201,記念池(兵庫県)
000001255001,経の池
000001339101,金城池
000000794601,口池
000000208701,ｸﾁﾅ池
000000794201,口ﾉ森池
000000812901,国見池
000001149301,熊井池
000001080701,栗栖池
000001322301,車池(兵庫県三田市)
000001322201,車池(兵庫県たつの市)
000001447801,黒田笠波池
000001075701,柤大池
000000933101,小池(兵庫県)
000001264801,興亜池
000001183901,甲池
000000670401,上田池(兵庫県)
000000747901,剛ﾉ池(明石市)
000000799201,合ﾉ池(神戸市)
000000727201,光竜寺池
000001321601,越良池
000000802401,呉錦堂池
000000930001,小塩池
000000996401,御所谷新池
000000797701,古生沼
000001214301,神谷池
000001172801,琴池
000000939201,小鳥喰池
000000932501,小林池(兵庫県)
000000703701,五坊谷池
000001403501,駒ｹ池(兵庫県)
000001044901,昆陽池
000000930801,小屋ｹ谷池
000001090501,権現池(兵庫県)
000001324401,近藤池
000001242301,竿池
000000828801,境谷池
000000816501,坂折池
000001325101,逆池(兵庫県小野市)
000001325001,逆池(兵庫県加西市笹倉町)
000001324901,逆池(兵庫県加西市玉野町)
000001085101,桜池(兵庫県神戸市)
000001085201,桜池(兵庫県福崎町)
000001329401,里池(兵庫県)
000000268301,ｻﾞﾗ池
000001195301,皿池(兵庫県明石市大久保町)
000001195201,皿池(兵庫県明石市二見町)
000001195501,皿池(兵庫県淡路市)
000001195101,皿池(兵庫県小野市)
000001194601,皿池(兵庫県加古川市)
000001194801,皿池(兵庫県加西市朝妻町)
000001194901,皿池(兵庫県加西市田原町)
000001194701,皿池(兵庫県加西市戸田井町)
000001195401,皿池(兵庫県洲本市)
000001195001,皿池(兵庫県宝塚市)
000001194501,皿池(兵庫県たつの市)
000001195601,皿池(兵庫県西脇市)
000000659701,三田池(兵庫県)
000000659601,三田御池
000000659901,三田谷池
000000724601,修法ｹ原池
000000828401,塩田池
000001442201,鹿谷池
000000815601,地獄谷池
000000810901,四才谷池
000001163501,獅子ｹ池
000001067001,東雲池
000000829501,士林池
000000283401,ｼﾌﾞﾚ池
000001134801,清水池(兵庫県)
000001135301,清水谷池
000000286701,ｼﾐ谷池
000000673501,下池(兵庫県小野市)
000000673401,下池(兵庫県加古川市)
000000673601,下池(兵庫県川西市)
000000671801,下ﾉ池(兵庫県加古川市)
000000671901,下ﾉ池(兵庫県加西市)
000000672001,下の池(兵庫県宝塚市)
000000675101,下藤ｹ池
000001293401,蛇池(兵庫県)
000000775301,十万池
000001394101,順礼池
000000987701,庄司ｹ谷池
000001281201,菖蒲池(兵庫県)
000001048801,昭和池(兵庫県淡路市)
000001048701,昭和池(兵庫県加東市)
000001188401,白井池
000001188801,白土池
000001193001,白鳥池(兵庫県)
000001094101,次郎池
000001192401,白草池
000001025701,新池(兵庫県加古川市志方町)
000001025801,新池(兵庫県加古川市西神吉町)
000001025901,新池(兵庫県加東市)
000001026001,新池(兵庫県神戸市)
000001025501,新池(兵庫県たつの市)
000001026101,新池(兵庫県西脇市)
000001025601,新池(兵庫県三木市)
000001038301,新田池(兵庫県)
000001056101,杉池(兵庫県)
000001394401,須丸池
000000777401,千僧今池
000000778201,千波池
000000808501,善防池
000001196901,相合池
000000838901,大城池
000000848901,大正池(兵庫県)
000000837201,大南池
000001404901,高室池
000001143501,滝池
000001239101,立合池
000001309001,谷池(兵庫県明石市)
000001308901,谷池(兵庫県宝塚市)
000001309601,谷田池(加西市)
000001309501,谷田池(加東市)
000001181201,田水池
000000893301,太郎池(兵庫県)
000000682901,中央池
000001346201,鎮守池
000000827501,塚谷池
000001144601,潰目池
000001016901,手中池
000000926001,寺田池(兵庫県)
000000890701,天神池(兵庫県)
000000725601,傅之亟池
000000888701,天保池
000000889901,天満大池
000000827101,塔池
000001325801,通り池(兵庫県小野市)
000001325701,通り池(兵庫県三木市)
000001015401,戸ｹ鼻池
000001016001,戸川池
000001015501,戸の池
000001421701,鳥ｹ池
000000685901,中池(兵庫県稲美町)
000001355001,長池(兵庫県小野市)
000000685601,中池(兵庫県加古川市)
000001354801,長池(兵庫県加古川市)
000000685801,中池(兵庫県神戸市)
000000685701,中池(兵庫県多可町)
000000686001,中池(兵庫県西脇市)
000001354901,長池(兵庫県姫路市)
000001355101,長池(兵庫県福崎町)
000001354701,長池(兵庫県三木市)
000001349401,長倉池
000001350001,長坂池
000001363301,長谷池(兵庫県)
000001363201,長谷大池
000000679701,中の池(兵庫県加古川市)
000000679801,中ﾉ池(兵庫県加西市)
000000680001,中の池(兵庫県神戸市)
000000679901,中ﾉ池(兵庫県宝塚市)
000001360501,長法池
000000683701,中山大杣池
000001100801,永郷池
000000830201,夏見池
000001344401,鍋谷池
000001344101,鍋塚池
000001015301,成相池
000000700601,二号池(兵庫県)
000001301301,西池(兵庫県加西市)
000001301401,西池(兵庫県西脇市)
000001299201,西ｹ首池
000001299501,西ﾉ段池
000000423501,ﾆﾃｺ池
000000975501,布池(兵庫県)
000001114901,沼池(兵庫県)
000001162901,猫池(兵庫県)
000001333101,野瀬大杣池
000001333601,野田池(兵庫県加西市中西町)
000001333701,野田池(兵庫県加西市野田町)
000001330901,野中大池
000001330201,野々池(明石市)
000001330301,野々池(稲美町)
000001330101,野々池(加古川市)
000001332801,野村池
000001147101,灰ｹ池
000000829001,墓池(兵庫県)
000000829201,墓谷池
000001161201,狭間池(兵庫県)
000001286501,蓮池(兵庫県)
000000731601,八王子池
000001268401,花園池(兵庫県)
000000792301,原田池(兵庫県)
000001039401,日ｹ奥池
000001065201,東池(兵庫県)
000001058101,東上池
000001066601,東谷池(兵庫県)
000001095901,比久尼池
000001257401,美女池(兵庫県)
000001018801,拍子ｹ池
000001175901,瓢箪池(兵庫県)
000000980201,平池(兵庫県小野市鹿野町)
000000980101,平池(兵庫県小野市河合西町)
000000980001,平池(兵庫県加東市)
000000980301,平池(兵庫県神戸市)
000000977301,平井ﾉ池
000000987201,広谷池(兵庫県)
000001133301,深田池(兵庫県)
000001214901,福井大池
000001223601,福島大池
000000700801,二子池(兵庫県)
000001266201,船木池
000000982101,平荘湖
000000989701,弁天池(兵庫県宝塚市)
000000989601,弁天池(兵庫県姫路市)
000000490901,ﾌﾞｲﾌﾞｲ池
000000899301,奉天池
000001254901,細見池
000001430201,鳳宮池
000001265301,舞子池
000001372501,間河瀬池
000001159901,牧野大池
000001094601,正木池
000000792901,又池
000000652501,万才池
000001140101,満足池
000001139901,満溜池
000000656501,三国池
000001140701,溝池
000001140601,溝ｹ沢池
000000654501,三ｯ池(兵庫県)
000000653901,三ｹ瀬池
000000787601,南池(兵庫県小野市)
000000787501,南池(兵庫県三木市)
000000786901,南新池
000000786401,南中池
000000968801,峰相山大池
000000968601,峰尾池
000000997801,御春池
000000910801,宮ｹ池
000000911001,宮ｹ谷池(多可町)
000000910901,宮ｹ谷池(南あわじ市)
000000910701,室谷池
000000903101,女池(兵庫県)
000000894101,夫婦池(兵庫県)
000001095701,母子大池
000001148901,焼野池
000000907301,安場池
000000954801,山路池
000000953401,山田池(兵庫県神戸市)
000000953301,山田池(兵庫県三木市)
000001139401,湯谷池
000001090801,横ﾉ池
000001091301,横山西池
000001091101,横山東池
000000809201,四ｯ池
000000809501,四ｯ辻大池
000000802901,和合成池
000000806701,和田池
000001197701,相泊沼
000001380801,青い池
000001387301,青沼(北海道)
000001318901,赤沼(北海道釧路市)
000001318801,赤沼(北海道函館市)
000001373701,阿寒湖
000001044701,旭湖
000001044601,旭沢溜池
000001052901,朝日沼
000000791201,厚岸湖
000001255501,網走湖
000000889401,天沼(北海道)
000001206901,硫黄沼
000001263601,育素多沼
000001115501,泉の沼
000000649501,一湖(知床五湖)
000000648101,一ﾉ沼
000000649901,一菱内湖
000000716901,伊藤沼
000001235601,稲田溜池
000001160201,犬吼湖
000001421001,鰔沼
000001094301,歌島沼
000000089001,ｳﾂｷﾞ沼
