商品コード,SKUコード,商品名,契約区分,規格１名,荷主コード,荷主名,産地コード,産地名,単位,在庫数,発注先企業コード,発注先部署コード,発注先部署名,発注先担当者コード,発注先担当者名,ＪＡＮコード,納品予定日_開始,納品予定日_終了,入荷日,ロット番号,ロット行,ロット枝,倉庫コード,特記事項,配送締切時間,配送日数,商談有無,値引有無
501011651,501011651,生ｽﾞﾜｲｶﾞﾆ3L(5-6肩/1.5㎏)1.5㎏化粧箱,2,3,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505071478,505071478,煮穴子ｽﾗｲｽ6g×20枚,2,25×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505081143,505081143,養殖ぶりｽﾗｲｽ13g×10枚,2,15×6,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083926,505083926,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ500g,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114303027,,,,,,,,,,,0,0
101011122,101011122,養殖ｼﾏｱｼﾞ,1,不定貫,,,99999,その他,4,0.00,01,110115,鮮魚  養魚,89194,武政  佑一朗,,2021/08/10 0:00:00,2021/08/10 0:00:00,,,,,,,,,0,0
301002286,301002286,切ﾜﾀﾘｶﾞﾆM(21-25肩/kg)1kg,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303049505,303049505,ﾎﾞｲﾙｱﾌﾞﾗｶﾞﾆH(欠損品)約25kg,2,不定貫 約25kg,,,,,4,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501014419,501014419,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2本爪ﾎﾟｰｼｮﾝ3L(21-30個/kg)1kg,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501016541,501016541,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ20本/500g生食可,2,2×6,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505067266,505067266,ｶﾗｽｶﾞﾚｲｴﾝｶﾞﾜ3cmUP1kg,2,10,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505074768,505074768,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾌﾚｰｸ300g,2,30,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505080781,505080781,ﾎﾞｲﾙﾏﾙｽﾞﾜｲｶﾞﾆ棒肉80-110本/1㎏,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505082091,505082091,ｷﾊﾀﾞｽﾗｲｽ9g×20枚,2,40,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
Next00008,Next00008,いくら,2,不定貫,,,,,4,0.00,02,920000,-,N0001,ネクスト担当1,,,,,,,,,,,,0,0
301000939,301000939,生ｽﾞﾜｲｶﾞﾆ5L(8肩/3kg)3kgﾊﾞﾙﾀﾞｲ種,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303044662,303044662,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ切目入り26-30個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303052176,303052176,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ切目入り31-35個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011633,501011633,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ25本/500g生食可,2,2×8,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501013046,501013046,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ600g,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4978210102714,,,,,,,,,,,0,0
501014003,501014003,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2本爪ﾎﾟｰｼｮﾝL(41-50個/㎏)1㎏,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
Next00003,Next00003,ﾏｱｼﾞ,2,不定貫,,,,,4,10.00,02,920000,-,N0001,ネクスト担当1,,,,,,,,,,,,0,0
301004453,301004453,生ﾀﾗﾊﾞｶﾞﾆ5L(2肩/2kg)2kg,2,3,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004811,301004811,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ3L(約300g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303041629,303041629,ﾏｸﾞﾛﾀﾀｷ210g,2,20,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
303053326,303053326,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸ5L(6-7肩/3kg)3kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505024047,505024047,きんめの干物2枚(約120g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505063011,505063011,さばﾌｨｰﾚ干し2枚(約80g/枚),2,12×3,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,4580109012044,,,,,,,,,,,0,0
505072126,505072126,金目鯛の醤油糀干し3枚(約120g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
301000763,301000763,生ｽﾞﾜｲｶﾞﾆ4L(350-400g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301003601,301003601,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ姿6尾/4kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004300,301004300,生ｽﾞﾜｲｶﾞﾆ3L(300-350g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011317,501011317,ﾎﾞｲﾙ紅ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ20本/250g(-18℃以下),2,12×3,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501011807,501011807,あじの昆布白醤油干し4枚(約100g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501011883,501011883,ﾄﾗｳﾄｽﾗｲｽ7g×10枚,2,50×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501017061,501017061,生ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ15本/500g生食可,2,2×8,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505070411,505070411,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ1㎏化粧箱,2,8,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114301153,,,,,,,,,,,0,0
301001988,301001988,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ姿6尾/3kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002385,301002385,ﾎﾞｲﾙﾄｹﾞｽﾞﾜｲｶﾞﾆM(150-200g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301003793,301003793,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り4L(21-25個/kg)1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303026124,303026124,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2本爪ﾎﾟｰｼｮﾝ41-50個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010222,501010222,ﾎﾞｲﾙ紅ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ20本/250g,2,12×3,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4548176200542,,,,,,,,,,,0,0
501010687,501010687,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ250g(棒4本)ﾊﾞﾙﾀﾞｲ種,2,16×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114305397,,,,,,,,,,,0,0
501011093,501011093,ﾎﾞｲﾙ紅ｽﾞﾜｲｶﾞﾆ棒ﾎﾟｰｼｮﾝ20本/250g,2,12×3,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4548176200542,,,,,,,,,,,0,0
501011157,501011157,ﾀﾙｲｶ(ｿﾃﾞｲｶ)ｽﾗｲｽ10g×8枚 4ｾｯﾄ,2,20×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501013093,501013093,鮨屋のしめさば2L1枚(約130g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,4582210082237,,,,,,,,,,,0,0
505063752,505063752,ﾌﾞﾘ切身80g×3切(ﾌﾚｯｼｭ),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505081043,505081043,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ3L(6-7肩/2㎏）2㎏化粧箱,2,4,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114303225,,,,,,,,,,,0,0
Next00009,Next00009,養殖ｶﾝﾊﾟﾁ,2,不定貫,,,,,4,0.00,02,920000,-,N0001,ネクスト担当1,,,,,,,,,,,,0,0
301000798,301000798,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り21-25個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301001027,301001027,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆH(欠損品)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301001482,301001482,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆｼｭﾘﾝｸ4L(8-9肩/3kg)3kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002549,301002549,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り11-15個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002633,301002633,ﾎﾞｲﾙ紅ｽﾞﾜｲｶﾞﾆ2L(200-250g/肩)5㎏,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303044518,303044518,生切ｽﾞﾜｲｶﾞﾆ2kg化粧箱,2,3,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054337,303054337,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ3L(300-350g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303055126,303055126,ﾍﾞﾆｽﾞﾜｲｶﾞﾆ甲羅900ｻｲｽﾞ100個,2,3,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501016569,501016569,生ﾀﾗﾊﾞｶﾞﾆ5L(2肩2-3本/3㎏)3㎏,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505079812,505079812,むきえび90g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083413,505083413,生ｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ300g,2,16×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505083989,505083989,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ5Ｌ3肩(約1㎏)ﾊﾞﾙﾀﾞｲ種,2,6,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301000657,301000657,ﾎﾞｲﾙﾄｹﾞｽﾞﾜｲｶﾞﾆM(150-200g/肩)7kg,2,計量 7kg,,,,,4,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303053568,303053568,ﾍﾞﾆｽﾞﾜｲｶﾞﾆ甲羅700ｻｲｽﾞ100個,2,3,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010648,501010648,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆほぐし身100g,2,10×4,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4909661018088,,,,,,,,,,,0,0
501012153,501012153,ﾎﾞｲﾙｼｬｺむき身L20尾(約120g),2,15,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505068463,505068463,釜揚げしらす40g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505076823,505076823,さばの塩麹干し4枚(約100g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505081175,505081175,醤油漬けいくら3特500g,2,20,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505083593,505083593,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ470g,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4548176215126,,,,,,,,,,,0,0
301000305,301000305,ﾎﾞｲﾙ毛ｶﾞﾆ10尾/4kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301003004,301003004,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り41-50個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501013932,501013932,ﾏｸﾞﾛﾀﾀｷ70g×2袋,2,20,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505071589,505071589,あじのみりん干し3枚(約110g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505084424,505084424,真だら切身80g×4切(ﾌﾚｯｼｭ),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
701000159,21080900720101,養殖ｱﾄﾗﾝﾃｨｯｸｻｰﾓﾝﾄﾘﾑC1枚/約1.6kg,1,不定貫 約1.6kg,114400,ｵｰｼｬﾝ貿易,NOR,ﾉﾙｳｪｰ,4,1.00,01,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/08/10 0:00:00,2108090072,01,01,991010,,,,0,0
701000163,21080201190101,養殖ｱﾄﾗﾝﾃｨｯｸｻｰﾓﾝｾﾐﾄﾞﾚｽ1尾/約6kg,1,不定貫 約6kg,129117,東洋冷蔵,NOR,ﾉﾙｳｪｰ,4,0.00,01,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/08/03 0:00:00,2108020119,01,01,991010,,,,0,0
301000886,301000886,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り16-20個/kg 500g,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002383,301002383,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り26-30個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301003059,301003059,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り31-35個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010502,501010502,新さんま2尾(ﾌﾚｯｼｭ) 27尾/4㎏ｻｲｽﾞ,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501011138,501011138,ﾎﾞｲﾙｸﾗﾌﾞﾐｰﾄ(ｸﾛｰ)500g,2,10×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501014263,501014263,生ｽﾞﾜｲｶﾞﾆ5L(300-350g/肩)ﾊｰﾌﾎﾟｰｼｮﾝ1㎏化粧箱,2,6,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505083556,505083556,生ｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ300g,2,15,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301000437,301000437,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆL(200ｰ250g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303053665,303053665,ｳﾆ200gﾎﾟｰｼｮﾝﾄﾚｰ,2,30,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501010889,501010889,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ800g化粧箱,2,8,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114303171,,,,,,,,,,,0,0
501011440,501011440,むきえび大70g,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501016254,501016254,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪下棒肉(約130本)1kg,2,12,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505070664,505070664,ﾎﾞｲﾙﾀﾗﾊﾞｶﾞﾆﾌﾚｰｸ1㎏（赤3:白7）,2,10,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505077651,505077651,炙りｲﾜｼﾌｨｰﾚ10枚(約15g/枚),2,20×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
301002376,301002376,生ｽﾞﾜｲｶﾞﾆ4L(350-400g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303044784,303044784,生ｽﾞﾜｲｶﾞﾆ南蛮付き棒ﾎﾟｰｼｮﾝ41-50本/1kg,2,8,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010194,501010194,赤貝開きL(7g)×10枚,2,80,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501013086,501013086,煮穴子6尾/250g,2,40,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501016384,501016384,うにｲｸﾗｾｯﾄ60g,2,10×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,4524839012363,,,,,,,,,,,0,0
505082773,505082773,ﾎﾞｲﾙﾔﾘｲｶ下足付印籠詰め10尾,2,30,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
301002777,301002777,生ﾀﾗﾊﾞｶﾞﾆ特(2肩/3kg)3kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301003635,301003635,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2L(250ｰ300g/肩)5kg,2,2,,,,,2,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301004193,301004193,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り21-25個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303051887,303051887,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪ﾎﾟｰｼｮﾝ切目入り26-30個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303054702,303054702,生ｽﾞﾜｲｶﾞﾆ3L(300-350g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
501010290,501010290,赤魚の干物3枚(約140g/枚),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
501013931,501013931,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ2本爪ﾎﾟｰｼｮﾝ250kg(約17個入),2,20×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505074495,505074495,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ600g,2,8×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114303003,,,,,,,,,,,0,0
505083077,505083077,蒸しﾜﾀﾘｶﾞﾆ3kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301800466,21080903190101,切ｺﾝﾌﾞ(湯引き)1.5kg,1,1,135041,浜水ﾌｰｽﾞ,00003,岩手県,1,10.00,01,110116,鮮魚  特種,89181,土屋  伊佐夫,,2021/08/10 0:00:00,2021/08/10 0:00:00,2021/08/10 0:00:00,2108090319,01,01,991010,,,,0,0
501014132,501014132,ﾎﾞｲﾙ紅ｽﾞﾜｲｶﾞﾆ爪肉L(16-20個/P)300g,2,12×4,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4527602000116,,,,,,,,,,,0,0
501016096,501016096,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ400g(6-7本/P),2,12×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,4562114305007,,,,,,,,,,,0,0
505066920,505066920,真だら切身80g×2切(ﾌﾚｯｼｭ),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505071685,505071685,鰻蒲焼ｽﾗｲｽ8g×20枚,2,30×2,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505080744,00000000001122,辛子明太子ﾊﾞﾗ子15g×100個(天然着色料使用）,2,6,,,,,3,20.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,11,2,2,,,,,0,0
505084472,505084472,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆﾊｰﾌﾎﾟｰｼｮﾝ1.8㎏化粧箱(棒12本),2,4,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002355,301002355,ﾎﾞｲﾙ毛ｶﾞﾆ10尾/4kg,2,10×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
301002386,301002386,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆM(150-200g/肩)5kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303053690,303053690,ﾎﾞｲﾙｽﾞﾜｲｶﾞﾆ爪切目入り26-30個/kg 1kg,2,6×2,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
505067207,505067207,真だら切身100g×2切(ﾌﾚｯｼｭ),2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
505071051,505071051,さば西京漬け100g×3切,2,1,,,,,3,0.00,01,110333,水産  ｳﾅｷﾞ寿司ﾈﾀ,92332,川西  達也,,,,,,,,,,,,0,0
303044599,303044599,生ﾀﾗﾊﾞｶﾞﾆKR(0.8-1.1Kg/肩)3kg,2,1,,,,,1,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
303052441,303052441,ﾜﾀﾘｶﾞﾆｵｽ17尾/4.1kg,2,17,,,,,3,0.00,01,110328,水産  凍魚ｶﾆ,92283,羽原  宏明,,,,,,,,,,,,0,0
